id,category,sub-category,district,circle,village,latitude,longitude,accessibility,infrastructure,availability,employability,water,sanitation,energy,alternate_energy,communication,record_maintenance,govt_support,ngo_support,digital_technologies,classification,marketing,inventory,food_wastage,operations,products,customers,logistics,overall score
5717,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58421,93.8455,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5718,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58488,93.84551,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5721,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5976,93.84075,65.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,95.0,100.0,20.0,0.0,35.0921
5722,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.585,93.84562,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5723,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58437,93.84561,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5724,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584509999999998,93.84568,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5725,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584640000000004,93.84572,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5726,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584490000000002,93.84572,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5727,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584609999999998,93.84565,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5728,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5843,93.84597,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
5857,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.575159999999997,93.84563,34.5833,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.7046
5877,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5808,93.8453,53.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,37.1471
5878,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.580859999999998,93.84536,53.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,37.1171
5879,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.580959999999997,93.84546999999999,53.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,37.1471
5882,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5814,93.84594,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,34.8971
5883,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581429999999997,93.84534000000001,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5884,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58139000000001,93.84546,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5885,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58127,93.84552,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,34.8971
5886,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58138,93.84544,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,34.8971
5887,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58115,93.84543000000001,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5891,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581059999999997,93.84548000000001,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,34.8971
5892,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58127,93.84545,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5893,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581120000000002,93.84557,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,35.2671
5906,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58147,93.84622,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5908,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581490000000002,93.84615,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5909,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581529999999997,93.84604,38.3333,0.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,27.7971
5910,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5815,93.84586,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,34.8971
5911,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5815,93.84595,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,35.2671
5912,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58145,93.84572,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5913,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58157000000001,93.84575,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,35.2671
5914,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581509999999998,93.84566,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5915,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58212,93.84555999999999,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5916,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5822,93.84535,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,35.2671
5917,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58213,93.84543000000001,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5918,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.582620000000002,93.84514,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,34.8971
5919,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.582659999999997,93.84495,38.3333,50.0,50.0,0.0,22.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,33.6971
5920,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58268,93.845,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5921,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5827,93.84501999999999,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5922,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5828,93.84509,38.3333,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,99.0,100.0,20.0,0.0,35.2971
5924,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58274,93.84513000000001,38.3333,50.0,42.8571,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.6529
5933,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58124,93.84564,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5935,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58268,93.84498,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5936,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5826,93.84501999999999,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5937,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58147,93.84595999999999,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,20.0,98.5,100.0,20.0,0.0,34.8671
5938,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58248,93.84498,38.3333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.2971
5939,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598770000000002,93.83889,65.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,38.7671
5972,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58183,93.84277,39.8333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.5221
5973,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581770000000002,93.84267,42.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.8596
5975,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58212,93.84295,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
5977,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58202,93.84283,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
5979,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581770000000002,93.84289,42.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.8596
5980,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Tajang,27.606240000000003,93.85395,46.6667,14.2857,50.0,0.0,38.75,53.3333,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,28.5714,50.0,40.0,75.0,25.0,0.0,0.0,27.3696
5985,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58179,93.84262,39.8333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.5221
5989,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58183,93.84244,42.0833,50.0,50.0,0.0,22.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,34.2596
5990,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5819,93.84269,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
5991,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58193,93.84275,54.8333,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,37.7721
5993,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58203,93.8425,42.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.8596
5994,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58206,93.84234000000001,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
5996,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58203,93.84217,57.0833,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.5096
5999,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581999999999997,93.84241999999999,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
6017,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58212,93.84295,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
6018,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581999999999997,93.84241999999999,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
6019,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58202,93.84244,42.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,35.8596
6020,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58203,93.84217,57.0833,50.0,50.0,0.0,22.5,76.6667,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.5096
6022,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.5819,93.84269,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
6033,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.581999999999997,93.84241999999999,57.0833,50.0,50.0,0.0,22.5,63.3333,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,99.0,100.0,20.0,0.0,38.1096
6039,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59849,93.83962,65.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,40.2671
6040,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5985,93.83966,65.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,7.6923,31.5748
6041,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598540000000003,93.83983,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,26.7671
6042,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598440000000004,93.83972,65.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,31.2671
6043,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59842,93.83985,65.8333,0.0,100.0,32.0,32.5,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,28.8671
6044,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59795,93.83958,35.8333,0.0,100.0,32.0,32.5,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,99.995,25.0,20.0,0.0,24.3668
6045,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598159999999996,93.83967,35.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,99.995,25.0,20.0,0.0,34.2668
6046,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59832,93.83962,35.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,34.2671
6047,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598209999999998,93.8398,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,28.2671
6048,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.597959999999997,93.83977,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,28.2671
6049,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59805,93.83962,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,28.2671
6050,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.598540000000003,93.83981999999999,65.8333,0.0,100.0,32.0,32.5,5.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,28.8671
6051,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59802,93.83973,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,28.2671
6052,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.597959999999997,93.83979000000001,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,28.2671
6053,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59811,93.83981,35.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,35.7671
6054,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59809000000001,93.83971,35.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,25.0,40.0,100.0,25.0,20.0,0.0,34.2671
6055,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59873,93.83869,65.8333,50.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,40.2671
6105,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58431,93.845,26.6667,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,100.0,20.0,0.0,32.2171
6106,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586159999999996,93.84442,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,40.0,14.2857,50.0,40.0,97.5,100.0,40.0,0.0,34.0571
6107,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58628,93.84442,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,75.0,20.0,0.0,30.7171
6108,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.54178,93.83878,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
6111,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.586409999999997,93.84425999999999,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,75.0,20.0,0.0,30.7171
6115,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584459999999996,93.84494000000001,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.6571
6116,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584159999999997,93.84508000000001,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,75.0,20.0,0.0,30.7171
6117,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584459999999996,93.84501,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,6.6667,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,97.5,100.0,20.0,0.0,31.2571
6118,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58404,93.84494000000001,23.3333,50.0,50.0,0.0,32.5,10.0,0.0,0.0,20.0,12.5,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,98.5,75.0,20.0,0.0,30.7171
6119,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59737,93.84065,35.8333,0.0,100.0,32.0,32.5,85.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,20.0,14.2857,50.0,40.0,100.0,25.0,20.0,0.0,28.2671
