id,category,sub-category,district,circle,village,latitude,longitude,How many times did you go to the unit until it was open?,What is the type of the road available to the unit?,How much distance should one travel from the unit to avail public transport facility? (Approx in K.M),What is the type of the mobile network available at the unit?,What are different Mobile network service providers available at the location of the unit?,What is the type of structure of the unit?,What is the type of security available for the unit?,What are the working hours of the unit?(Ex: 9.00A.M-5.A.M),What are the working days of the unit?,How many Technical staff are employed in the unit?,How many Non Technical staff are employed in the unit?,Where do you get drinking water from for using at the unit?,Where do you get water for operational purposes for the unit?,Are there toilets available for public and employees' usage at the unit?,How do you deal with the agricultural waste generated from the unit?,Are the premises of unit cleaned with disinfectant regularly?,How frequently are the premises at the unit cleaned with disinfectant in a week?,Do you have grid connection for energy supply for the unit?,How many hours per day are you facing power cuts in the unit?,What is the alternative energy source available for the unit?,How many hours do you rely on the alternative energy source in a day for the unit?,Is there landline connectivity for the unit?,Does the unit have wired internet connection?,How do you maintain records for operations of the unit?,What are the areas the unit gets support from government agencies (not for your customers)?,Do you get any support from NGO(s) for the unit?,Are you using any digital technologies that can be used in the unit?,What is the type of products stored in the unit?,How does the unit advertise about the services available?,What is the average operational cost per month to run the unit?(Excluding Salary of the Employees),What are the products purchased by the customers from the unit?,What is the average cost per unit to store in the unit?(In Rupees),Which type of customers store the produce in the unit?,How does the customers transport the goods to store in the unit?,How many cubic meters are available for storage?,Do you have a cold storage facility?,How often did you need to throw away agricultural produce last week?,How do you document wastage of food?
6612,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.596,93.84142,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.5,no,1,none
6613,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59623,93.84164,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,15.6,no,1,none
6616,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5964,93.84243,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.6,no,1,none
6618,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59583,93.84126,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.6,no,1,none
6744,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59669,93.84259,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.4,no,1,none
6745,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.596740000000004,93.84262,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,18.5,no,1,none
6746,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59647,93.8428,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#friday#thursday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.6,no,1,none
6747,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59652,93.84287,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.4,no,1,none
6748,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59658,93.84298,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,12.6,no,1,none
6749,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5966,93.84262,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#sunday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,14.6,no,1,none
6750,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59673,93.84292,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,540,tuesday#monday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.4,no,1,none
6751,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59661,93.84347,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,14.6,no,1,none
6752,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59686,93.84316,1,footway,1.0,2g reliable,airtel#bsnl#vodafone,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.6,no,1,none
6753,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59653,93.8428,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.6,no,1,none
6755,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58455,93.84232,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",compound wall\/ fencing,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,400,rice,201-300,farmers,head load,40.0,no,2,none
6756,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58421,93.84205,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,40.0,no,2,none
6757,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58318,93.84143,1,pakka road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,3,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,60.0,no,3,none
6759,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58296,93.84162,1,pakka road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,3,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,40.0,no,2,none
6762,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58278,93.8417,1,pakka road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",compound wall\/ fencing,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,50.0,no,1,none
6763,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58275,93.8416,1,pakka road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,40.0,no,1,none
6765,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58283,93.84176,1,pakka road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,40.0,no,2,none
6775,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58437,93.84227,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,50.0,no,2,none
6776,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58435,93.84231,1,kacha road,2.0,2g unreliable,airtel#bsnl#vodafone,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,50.0,no,1,none
6777,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58423,93.84224,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,200,rice,201-300,farmers,head load,30.0,no,2,none
6778,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58571,93.84301,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,420,monday#tuesday#wednesday#thursday#friday#saturday#sunday,3,1,bottled water,water from government,no,discarded in open field,no,N/A,yes,2.0,none,N/A,no,no,traditional book keeping,none,no,no,timber,others,10000,"tokta,buttom",>300,others,mini luggage,50.0,no,3,none
6780,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58438,93.84235,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,60.0,no,2,none
6781,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.584290000000006,93.84229,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,200,rice,201-300,farmers,head load,20.0,no,2,none
6782,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58431,93.84213,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,3,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,200,rice,201-300,farmers,head load,60.0,no,2,none
6783,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58446,93.84226,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,300,rice,201-300,farmers,head load,50.0,no,2,none
6786,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hari,27.58426,93.84192,1,kacha road,2.0,2g unreliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,0,0,bottled water,others,no,discarded in open field,yes,2,no,N/A,none,N/A,no,no,others,none,no,no,food grains,others,200,rice,201-300,farmers,head load,20.0,no,2,none
6789,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59685,93.84345,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,own harvesting,1-100,farmers,head load,12.6,no,1,none
6790,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59675,93.84336,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,14.8,no,1,none
6791,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.596870000000006,93.84318,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#saturday#sunday#friday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,others#none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.6,no,1,none
6792,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59681,93.84335,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,own harvesting,1-100,farmers,head load,12.5,no,1,none
6794,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59693,93.84348,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,16.8,no,1,none
6795,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.596870000000006,93.844,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#thursday#wednesday#friday#sunday#saturday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,10.5,no,1,none
6796,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59676,93.84384,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#thursday#wednesday#saturday#friday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,14.8,no,1,none
6797,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.596870000000006,93.84337,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,own harvesting,1-100,farmers,head load,12.6,no,1,none
6798,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59675,93.84426,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,14.5,no,1,none
6799,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.595990000000004,93.84444,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,14.6,no,1,none
6800,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.5968,93.84467,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#thursday#friday#wednesday#saturday#sunday,1,1,ground water,ground water,no,discarded in open field,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,2 wheeler,14.6,no,1,none
6801,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59601,93.84429,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,16.8,no,1,none
6802,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59679,93.84467,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,tuesday#monday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,20.8,no,1,none
6803,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59601,93.84451,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,farmers,head load,20.1,no,1,none
6804,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Reru,27.59675,93.84474,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,540,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,others,others,0,on harvesting,1-100,others,sumo\/tracker,10.1,no,1,none
